Number,composition,Ag,Al,B,Ba,Bi,Br,C,Ca,Ce,Cl,Co,Cr,Cu,Er,F,Fe,Ga,Gd,Ge,H,Hf,I,In,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,O,P,Pb,Pr,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Te,Ti,V,W,Y,Zn,Zr,Density (g/cm3),POAV (cm3/g),a,b,c,log_target
334,Li6.05Ga0.25La3Zr2O11.8F0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008583691,0.0,0.010729614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128755365,0.259656652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506437768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08583691,5.45233,0.0,12.96891,12.96891,12.96891,-2.89279003
335,Li6.05P0.95Si0.05S5Br,0.0,0.0,0.0,0.0,0.0,0.076335878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461832061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072519084,0.0,0.0,0.381679389,0.0,0.0,0.0,0.003816794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96045,0.0,9.9871,9.9871,9.9871,-3.359518563
336,Li6.075P0.925Si0.075S5Br,0.0,0.0,0.0,0.0,0.0,0.076335878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463740458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070610687,0.0,0.0,0.381679389,0.0,0.0,0.0,0.005725191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9545,0.0,9.9938,9.9938,9.9938,-3.058985756
337,Li6.10La3Ta1.45Sm0.55O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12987013,0.264069264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519480519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809524,0.0,0.0,0.062770563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98524,0.0,12.8525,12.8525,12.8525,-4.853871964
338,Li6.10P0.90Si0.10S5Br,0.0,0.0,0.0,0.0,0.0,0.076335878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465648855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06870229,0.0,0.0,0.381679389,0.0,0.0,0.0,0.007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8943,0.0906087,18.85319465,8.1367534,17.97307718,-3.09420412
339,Li6.125P0.875Si0.125S5Br,0.0,0.0,0.0,0.0,0.0,0.076335878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467557252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066793893,0.0,0.0,0.381679389,0.0,0.0,0.0,0.009541985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94036,0.0,10.0098,10.0098,10.0098,-3.044793462
340,Li6.175P0.825Si0.175S5Br,0.0,0.0,0.0,0.0,0.0,0.075757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46780303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.378787879,0.0,0.0,0.0,0.013257576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.932,0.0,10.0193,10.0193,10.0193,-3.031050319
341,Li6.1P0.95Si0.1S5Br,0.0,0.0,0.0,0.0,0.0,0.076335878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465648855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072519084,0.0,0.0,0.381679389,0.0,0.0,0.0,0.007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94689,0.0,10.0024,10.0024,10.0024,-3.097453221
342,Li6.20P0.80Si0.20S5Br,0.0,0.0,0.0,0.0,0.0,0.075757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606061,0.0,0.0,0.378787879,0.0,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81198,0.117352,10.77491237,11.27561623,12.04916458,-2.70333481
343,Li6.225P0.775Si0.225S5Br,0.0,0.0,0.0,0.0,0.0,0.075757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471590909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058712121,0.0,0.0,0.378787879,0.0,0.0,0.0,0.017045455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92132,0.0,10.0315,10.0315,10.0315,-2.966576245
344,Li6.25Ba1.25La1.75Ta2O12,0.0,0.0,0.0,0.05387931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075431034,0.269396552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086206897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.71746,0.0296855,8.94353513,15.85006694,10.46349793,-3.88941029
345,Li6.25La3Zr2Ga0.25O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127659574,0.265957447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085106383,4.0307,0.0331605,6.36112956,21.93141716,10.15883375,-3.455931956
346,Li6.25P0.75Si0.25S5Br,0.0,0.0,0.0,0.0,0.0,0.075757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473484848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818182,0.0,0.0,0.378787879,0.0,0.0,0.0,0.018939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91695,0.0,10.0365,10.0365,10.0365,-2.850780887
347,Li6.25PS5.25Cl0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473484848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075757576,0.0,0.0,0.397727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61461,0.1191,6.03463214,26.71794193,7.18180003,-1.853871964
348,Li6.2La3Zr1.2Sb0.8O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129310345,0.267241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517241379,0.0,0.0,0.0,0.0,0.034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051724138,4.18814,0.0297363,9.73501145,7.60788478,24.74340098,-3.346787486
349,Li6.2La3Zr1.2Ta0.8O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129310345,0.267241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.051724138,5.53104,0.0,12.9071,12.9071,12.9071,-3.494850022
350,Li6.2P0.8Si0.2S5Br,0.0,0.0,0.0,0.0,0.0,0.075757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060606061,0.0,0.0,0.378787879,0.0,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92788,0.0,10.024,10.024,10.024,-2.772113295
351,Li6.35P0.65Si0.35S5Br,0.0,0.0,0.0,0.0,0.0,0.07518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477443609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04887218,0.0,0.0,0.37593985,0.0,0.0,0.0,0.026315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90799,0.0,10.0468,10.0468,10.0468,-2.630784143
352,Li6.3P0.7Si0.3S5Br,0.0,0.0,0.0,0.0,0.0,0.07518797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631579,0.0,0.0,0.37593985,0.0,0.0,0.0,0.022556391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90339,0.0,10.0521,10.0521,10.0521,-2.782516056
353,Li6.4La3Zr1.4Sb0.6O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128205128,0.273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05982906,4.20142,0.0269528,6.6431381,28.71490361,9.40551553,-3.180456064
354,Li6.4La3Zr1.4Ta0.6O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128205128,0.273504274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.05982906,5.52718,0.0,12.9101,12.9101,12.9101,-3.0
355,Li6.4La3Zr2Ga0.2O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127118644,0.271186441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084745763,4.34904,0.0171072,6.47647376,14.31817833,18.56359307,-3.045757491
356,Li6.50P0.50Si0.50S5Br,0.0,0.0,0.0,0.0,0.0,0.074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.0,0.37037037,0.0,0.0,0.0,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91557,0.0808116,9.56739706,7.34923239,8.23090036,-2.638272164
357,Li6.5La3Nb1.25Y0.75O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127659574,0.276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.053191489,0.0,0.0,0.510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914894,0.0,0.0,5.75317,0.0,12.9488,12.9488,12.9488,-3.568636236
358,Li6.5La3Zr1.5Ta0.5O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127659574,0.276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.063829787,5.51244,0.0,12.9216,12.9216,12.9216,-3.552841969
359,Li6.5La3Zr1.5Ta0.5O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127659574,0.276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021276596,0.0,0.0,0.0,0.0,0.0,0.0,0.063829787,5.86584,0.0,12.9445,12.9445,12.9445,-3.036212173
360,Li6.5La3Zr1.75Mo0.25O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127659574,0.276595745,0.0,0.0,0.0,0.010638298,0.0,0.0,0.0,0.0,0.0,0.510638298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074468085,5.46915,0.0,12.9556,12.9556,12.9556,-3.477555766
361,Li6.5O8P1.5Si0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484848485,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26863,0.0,10.52587,6.11525,4.97031,-6.347753659
362,Li6.5P0.5Si0.5S5Br,0.0,0.0,0.0,0.0,0.0,0.074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481481481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037,0.0,0.0,0.37037037,0.0,0.0,0.0,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.90339,0.0,10.0521,10.0521,10.0521,-2.659555885
363,Li6.6La3Zr1.6Sb0.4O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127118644,0.279661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508474576,0.0,0.0,0.0,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661,2.94207,0.0,12.9282,12.9282,12.9282,-3.113509275
364,Li6.6La3Zr1.6Ta0.4O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127118644,0.279661017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.06779661,5.49214,0.0,12.9375,12.9375,12.9375,-3.327902142
365,Li6.6P0.4Ge0.6S5I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044117647,0.0,0.0,0.073529412,0.0,0.0,0.0,0.485294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411765,0.0,0.0,0.367647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43356,0.0,10.23476,10.23476,10.23476,-2.283162277
366,Li6.75La3Zr1.75Nb0.25O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605042,0.283613445,0.0,0.0,0.0,0.0,0.0,0.0,0.010504202,0.0,0.0,0.504201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073529412,4.02784,0.030314,13.07378955,8.77947911,12.38512579,-3.096910013
367,Li6.75La3Zr1.75Ta0.25O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605042,0.283613445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010504202,0.0,0.0,0.0,0.0,0.0,0.0,0.073529412,5.46333,0.0,12.9602,12.9602,12.9602,-3.060480747
368,Li6.7La3Zr1.7Ta0.3O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126582278,0.282700422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506329114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658228,0.0,0.0,0.0,0.0,0.0,0.0,0.071729958,5.43146,0.0,12.9855,12.9855,12.9855,-3.161150909
369,Li6.7P0.3Ge0.7S5I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051094891,0.0,0.0,0.072992701,0.0,0.0,0.0,0.489051095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02189781,0.0,0.0,0.364963504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28438,0.0,10.2851,10.2851,10.2851,-2.256490235
370,Li6.8La3Zr1.8Ta0.2O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12605042,0.285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361,0.0,0.0,0.0,0.0,0.0,0.0,0.075630252,5.48285,0.0,12.9448,12.9448,12.9448,-3.552841969
371,Li6.8P0.2Ge0.8S5I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014,0.0,0.0,0.072463768,0.0,0.0,0.0,0.492753623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492754,0.0,0.0,0.362318841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27033,0.0,10.2998,10.2998,10.2998,-2.588380294
372,Li6Ba0.5Sr0.5La2Ta2O12,0.0,0.0,0.0,0.02173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02173913,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34104,0.0,12.91529,12.91529,12.91529,-5.148741651
373,Li6BaLa2Nb2O12,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50299,0.0134044,10.0485371,5.53423755,5.53423755,-5.22184875
374,Li6BaLa2Ta2O12,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22183,0.0,12.99726,12.99726,12.99726,-4.530177984
375,Li6BaLa2Ta2O12,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46821,0.0,13.001,13.001,13.001,-4.886056648
376,Li6BaLa2Ta2O12,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47718,0.0,12.995,12.995,12.995,-4.772113295
377,Li6BaLa2Ta2O12,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22183,0.0,12.99726,12.99726,12.99726,-4.823908741
378,Li6CaLa2Nb2O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.807,0.0,12.7152,12.7152,12.7152,-5.795880017
379,Li6CaLa2Ta2O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01736,0.0,12.725,12.725,12.725,-5.657577319
380,Li6CaLa2Ta2O12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76708,0.0,12.70877,12.70877,12.70877,-5.657577319
381,Li6CoCl8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333333,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.377,0.0,10.23953583,10.23953583,10.23953583,-5.821821295
